"CRUISE","AGENCY","SCIENTIST","PLATFORM","START TIME(UTC)","END TIME(UTC)","DURATION (DAYS)","STATION","LAT","LON","DATATYPE","FILENAME","FILE_URL","NETCDF_URL"
2019-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-06-10 15:08:11","2019-06-10 15:08:11",0,P26,50.00050,-145.00117,CTD,Cruise_Data/2019/2019-006/CTD/2019-006-0076.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-006/CTD/2019-006-0076.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-006-0076.ctd.nc
2019-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-06-10 21:56:32","2019-06-10 21:56:32",0,P26,50.00033,-145.00067,CTD,Cruise_Data/2019/2019-006/CTD/2019-006-0078.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-006/CTD/2019-006-0078.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-006-0078.ctd.nc
2019-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-06-10 17:44:23","2019-06-10 17:44:23",0,P26,50.00250,-144.99883,CTD,Cruise_Data/2019/2019-006/CTD/2019-006-0077.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-006/CTD/2019-006-0077.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-006-0077.ctd.nc
2019-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-06-11 12:25:23","2019-06-11 12:25:23",0,P26,50.00100,-145.00083,CTD,Cruise_Data/2019/2019-006/CTD/2019-006-0085.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-006/CTD/2019-006-0085.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-006-0085.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-23 22:32:49","2019-08-23 22:32:49",0,P26,49.99983,-144.99967,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0096.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0096.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0096.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-23 14:20:36","2019-08-23 14:20:36",0,P26,50.00200,-144.99933,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0090.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0090.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0090.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-23 21:45:40","2019-08-23 21:45:40",0,P26,49.99983,-144.99967,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0095.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0095.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0095.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-24 11:00:50","2019-08-24 11:00:50",0,P26,50.00000,-144.99933,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0099.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0099.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0099.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-23 19:44:52","2019-08-23 19:44:52",0,P26,49.99983,-144.99917,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0092.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0092.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0092.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-23 18:01:15","2019-08-23 18:01:15",0,P26,50.00083,-145.00100,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0091.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0091.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0091.ctd.nc
2019-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2019-08-24 07:03:53","2019-08-24 07:03:53",0,P26,50.00050,-145.00200,CTD,Cruise_Data/2019/2019-008/CTD/2019-008-0098.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2019/2019-008/CTD/2019-008-0098.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2019-008-0098.ctd.nc
2020-001,"IOS, Ocean Sciences Division, Sidney BC","Robert M.","John P. Tully","2020-02-17 04:29:08","2020-02-17 04:29:08",0,P26,50.00083,-144.99733,CTD,Cruise_Data/2020/2020-001/CTD/2020-001-0077.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-001/CTD/2020-001-0077.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-001-0077.ctd.nc
2020-001,"IOS, Ocean Sciences Division, Sidney BC","Robert M.","John P. Tully","2020-02-17 01:04:08","2020-02-17 01:04:08",0,P26,50.00017,-144.99917,CTD,Cruise_Data/2020/2020-001/CTD/2020-001-0073.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-001/CTD/2020-001-0073.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-001-0073.ctd.nc
2020-001,"IOS, Ocean Sciences Division, Sidney BC","Robert M.","John P. Tully","2020-02-16 20:17:18","2020-02-16 20:17:18",0,P26,49.99917,-144.99883,CTD,Cruise_Data/2020/2020-001/CTD/2020-001-0071.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-001/CTD/2020-001-0071.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-001-0071.ctd.nc
2020-001,"IOS, Ocean Sciences Division, Sidney BC","Robert M.","John P. Tully","2020-02-16 19:09:29","2020-02-16 19:09:29",0,P26,49.99983,-144.99933,CTD,Cruise_Data/2020/2020-001/CTD/2020-001-0070.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-001/CTD/2020-001-0070.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-001-0070.ctd.nc
2020-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2020-08-20 21:50:06","2020-08-20 21:50:06",0,P26,50.00000,-145.00017,CTD,Cruise_Data/2020/2020-008/CTD/2020-008-0078.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-008/CTD/2020-008-0078.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-008-0078.ctd.nc
2020-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2020-08-20 19:29:06","2020-08-20 19:29:06",0,P26,49.99950,-144.99933,CTD,Cruise_Data/2020/2020-008/CTD/2020-008-0077.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2020/2020-008/CTD/2020-008-0077.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2020-008-0077.ctd.nc
2021-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-02-09 17:11:17","2021-02-09 17:11:17",0,P26,50.00000,-145.00217,CTD,Cruise_Data/2021/2021-001/CTD/2021-001-0092.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-001/CTD/2021-001-0092.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-001-0092.ctd.nc
2021-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-02-09 15:57:34","2021-02-09 15:57:34",0,P26,50.00017,-145.00033,CTD,Cruise_Data/2021/2021-001/CTD/2021-001-0091.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-001/CTD/2021-001-0091.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-001-0091.ctd.nc
2021-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-05-10 16:57:39","2021-05-10 16:57:39",0,P26,49.99967,-144.99933,CTD,Cruise_Data/2021/2021-006/CTD/2021-006-0075.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-006/CTD/2021-006-0075.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-006-0075.ctd.nc
2021-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-05-11 00:22:28","2021-05-11 00:22:28",0,P26,49.99917,-145.00000,CTD,Cruise_Data/2021/2021-006/CTD/2021-006-0079.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-006/CTD/2021-006-0079.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-006-0079.ctd.nc
2021-006,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-05-10 18:23:52","2021-05-10 18:23:52",0,P26,50.00000,-144.99900,CTD,Cruise_Data/2021/2021-006/CTD/2021-006-0077.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-006/CTD/2021-006-0077.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-006-0077.ctd.nc
2021-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-09-01 22:03:05","2021-09-01 22:03:05",0,P26,50.00033,-144.99900,CTD,Cruise_Data/2021/2021-008/CTD/2021-008-0077.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-008/CTD/2021-008-0077.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-008-0077.ctd.nc
2021-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-09-02 04:21:59","2021-09-02 04:21:59",0,P26,50.00017,-144.99967,CTD,Cruise_Data/2021/2021-008/CTD/2021-008-0079.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-008/CTD/2021-008-0079.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-008-0079.ctd.nc
2021-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2021-09-01 19:50:15","2021-09-01 19:50:15",0,P26,50.00017,-144.99850,CTD,Cruise_Data/2021/2021-008/CTD/2021-008-0075.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2021/2021-008/CTD/2021-008-0075.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2021-008-0075.ctd.nc
2022-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2022-03-10 18:50:06","2022-03-10 18:50:06",0,P26,49.99867,-144.99883,CTD,Cruise_Data/2022/2022-001/CTD/2022-001-0082.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2022/2022-001/CTD/2022-001-0082.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2022-001-0082.ctd.nc
2022-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2022-03-10 17:27:22","2022-03-10 17:27:22",0,P26,50.00033,-144.99967,CTD,Cruise_Data/2022/2022-001/CTD/2022-001-0080.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2022/2022-001/CTD/2022-001-0080.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2022-001-0080.ctd.nc
2022-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2022-08-20 04:22:07","2022-08-20 04:22:07",0,P26,50.00100,-145.00133,CTD,Cruise_Data/2022/2022-008/CTD/2022-008-0092.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2022/2022-008/CTD/2022-008-0092.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2022-008-0092.ctd.nc
2022-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2022-08-19 08:17:53","2022-08-19 08:17:53",0,P26,49.99983,-144.99867,CTD,Cruise_Data/2022/2022-008/CTD/2022-008-0084.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2022/2022-008/CTD/2022-008-0084.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2022-008-0084.ctd.nc
2022-008,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2022-08-19 21:05:05","2022-08-19 21:05:05",0,P26,49.99983,-144.99883,CTD,Cruise_Data/2022/2022-008/CTD/2022-008-0090.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2022/2022-008/CTD/2022-008-0090.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2022-008-0090.ctd.nc
2007-015,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-08-22 23:36:57","2007-08-22 23:36:57",0,P26,50.00050,-145.00033,CTD,Cruise_Data/2007/2007-015/CTD/2007-015-0052.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-015/CTD/2007-015-0052.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-015-0052.ctd.nc
2007-015,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-08-23 05:34:19","2007-08-23 05:34:19",0,P26,50.00350,-145.00667,CTD,Cruise_Data/2007/2007-015/CTD/2007-015-0055.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-015/CTD/2007-015-0055.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-015-0055.ctd.nc
2007-015,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-08-22 15:46:36","2007-08-22 15:46:36",0,P26,50.00133,-145.00100,CTD,Cruise_Data/2007/2007-015/CTD/2007-015-0048.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-015/CTD/2007-015-0048.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-015-0048.ctd.nc
2007-015,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-08-22 14:36:25","2007-08-22 14:36:25",0,P26,50.00133,-145.00083,CTD,Cruise_Data/2007/2007-015/CTD/2007-015-0047.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-015/CTD/2007-015-0047.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-015-0047.ctd.nc
2007-015,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-08-22 21:39:35","2007-08-22 21:39:35",0,P26,49.99950,-144.99967,CTD,Cruise_Data/2007/2007-015/CTD/2007-015-0051.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-015/CTD/2007-015-0051.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-015-0051.ctd.nc
2007-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-02-15 17:54:32","2007-02-15 17:54:32",0,P26,49.99950,-144.99933,CTD,Cruise_Data/2007/2007-001/CTD/2007-001-0068.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-001/CTD/2007-001-0068.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-001-0068.ctd.nc
2007-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-02-16 03:02:17","2007-02-16 03:02:17",0,P26,49.99983,-144.99900,CTD,Cruise_Data/2007/2007-001/CTD/2007-001-0072.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-001/CTD/2007-001-0072.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-001-0072.ctd.nc
2007-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-02-15 16:48:42","2007-02-15 16:48:42",0,P26,49.99933,-145.00017,CTD,Cruise_Data/2007/2007-001/CTD/2007-001-0067.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-001/CTD/2007-001-0067.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-001-0067.ctd.nc
2007-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-02-15 13:17:57","2007-02-15 13:17:57",0,P26,49.99983,-144.99967,CTD,Cruise_Data/2007/2007-001/CTD/2007-001-0066.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-001/CTD/2007-001-0066.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-001-0066.ctd.nc
2007-001,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-02-15 22:14:08","2007-02-15 22:14:08",0,P26,50.00017,-145.00017,CTD,Cruise_Data/2007/2007-001/CTD/2007-001-0069.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-001/CTD/2007-001-0069.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-001-0069.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-08 21:13:41","2007-06-08 21:13:41",0,P26,50.00050,-144.99683,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0068.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0068.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0068.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-08 17:40:23","2007-06-08 17:40:23",0,P26,49.99967,-145.00000,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0067.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0067.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0067.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-08 04:32:23","2007-06-08 04:32:23",0,P26,50.00500,-144.97900,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0063.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0063.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0063.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-09 05:06:00","2007-06-09 05:06:00",0,P26,50.00033,-145.00217,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0071.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0071.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0071.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-08 14:00:21","2007-06-08 14:00:21",0,P26,50.00033,-145.00083,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0066.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0066.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0066.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-09 10:33:52","2007-06-09 10:33:52",0,P26,50.00050,-145.00017,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0072.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0072.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0072.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-07 15:06:55","2007-06-07 15:06:55",0,P26,49.96417,-145.00417,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0060.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0060.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0060.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-08 08:02:12","2007-06-08 08:02:12",0,P26,49.98367,-145.00350,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0065.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0065.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0065.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-07 10:53:49","2007-06-07 10:53:49",0,P26,50.00000,-144.99967,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0058.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0058.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0058.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-09 01:08:17","2007-06-09 01:08:17",0,P26,49.99950,-144.99850,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0070.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0070.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0070.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-07 07:16:42","2007-06-07 07:16:42",0,P26,49.97933,-145.03317,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0055.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0055.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0055.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-09 14:51:06","2007-06-09 14:51:06",0,P26,50.03733,-145.03083,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0074.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0074.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0074.ctd.nc
2007-013,"IOS, Ocean Sciences Division, Sidney, B.C.","Robert M.","John P. Tully","2007-06-07 02:36:29","2007-06-07 02:36:29",0,P26,50.00067,-144.99583,CTD,Cruise_Data/2007/2007-013/CTD/2007-013-0053.ctd,www.waterproperties.ca/osd_data_archive/Cruise_Data/2007/2007-013/CTD/2007-013-0053.ctd,www.waterproperties.ca/osd_data_archive/netCDF_Data/CTD/2007-013-0053.ctd.nc
